STN code,Monitoring Location,Type Water Body,State Name,Date,latitude,longitude,Temperature (C),Dissolved Oxygen (mg/L),pH,Conductivity (µmho/cm),BOD (mg/L),NitrateN (mg/L),Fecal Coliform (MPN/100ml),Total Coliform (MPN/100ml)
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2023-08-29,22.460644,84.331716,20.31,8.72,8.09,,1.49,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2023-09-28,22.460644,84.331716,20.43,8.97,8.23,,1.53,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2023-10-28,22.460644,84.331716,20.5,9.04,7.94,,1.59,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2023-11-27,22.460644,84.331716,22.24,9.19,7.73,,1.55,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2023-12-27,22.460644,84.331716,22.13,8.73,8.3,,1.56,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-01-26,22.460644,84.331716,22.14,9.07,8.37,,1.66,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-02-25,22.460644,84.331716,22.66,8.86,7.91,,1.67,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-03-26,22.460644,84.331716,22.17,9.05,8.45,,1.59,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-04-25,22.460644,84.331716,21.97,9.21,8.59,,1.7,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-05-25,22.460644,84.331716,22.67,8.98,8.5,,1.72,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-06-24,22.460644,84.331716,22.88,8.99,8.18,,1.69,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-07-24,22.460644,84.331716,21.73,9.08,8.69,,1.65,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-08-23,22.460644,84.331716,22.47,9.68,8.35,,1.64,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-09-22,22.460644,84.331716,23.37,9.53,8.92,,1.65,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-10-22,22.460644,84.331716,23.63,9.95,8.57,,1.78,,,
1034,"RIVER SANKH AT BOLBA, JHARKHAND",RIVER,JHARKHAND,2024-11-21,22.460644,84.331716,22.6,9.93,8.62,,1.7,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-01-01,23.785806,86.813612,19.28,7.69,7.18,,1.89,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-01-31,23.785806,86.813612,20.14,7.5,7.59,,1.73,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-03-02,23.785806,86.813612,18.69,7.44,7.82,,1.72,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-04-01,23.785806,86.813612,19.02,7.35,7.4,,1.72,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-05-01,23.785806,86.813612,19.58,7.47,7.54,,1.82,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-05-31,23.785806,86.813612,20.09,7.88,7.4,,1.76,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-06-30,23.785806,86.813612,18.8,7.28,7.54,,1.86,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-07-30,23.785806,86.813612,19.09,7.19,7.5,,1.85,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-08-29,23.785806,86.813612,19.3,7.38,7.32,,1.81,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-09-28,23.785806,86.813612,19.9,7.75,7.79,,1.75,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-10-28,23.785806,86.813612,19.53,7.27,7.72,,1.72,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-11-27,23.785806,86.813612,19.64,7.56,7.39,,1.75,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2023-12-27,23.785806,86.813612,18.57,7.91,7.46,,1.75,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-01-26,23.785806,86.813612,19.21,7.38,7.27,,1.85,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-02-25,23.785806,86.813612,20.19,7.42,7.23,,1.73,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-03-26,23.785806,86.813612,18.53,7.79,7.81,,1.75,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-04-25,23.785806,86.813612,20.18,7.5,7.62,,1.72,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-05-25,23.785806,86.813612,19.86,7.3,7.78,,1.87,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-06-24,23.785806,86.813612,20.21,7.82,7.57,,1.76,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-07-24,23.785806,86.813612,20.47,7.36,7.23,,1.82,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-08-23,23.785806,86.813612,19.6,7.86,7.31,,1.89,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-09-22,23.785806,86.813612,20.17,7.5,7.4,,1.83,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-10-22,23.785806,86.813612,19.49,7.2,7.65,,1.81,,,
2392,RIVER BARAKAR AT MAITHAN DAM,RIVER,JHARKHAND,2024-11-21,23.785806,86.813612,19.96,7.81,7.21,,1.72,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-01-01,23.771032,85.913316,25.8,7.7,7.33,,2.21,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-01-31,23.771032,85.913316,24.15,8.01,7.74,,2.15,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-03-02,23.771032,85.913316,25.97,8.37,7.27,,2.18,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-04-01,23.771032,85.913316,23.91,7.86,7.52,,2.29,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-05-01,23.771032,85.913316,24.76,7.97,6.89,,2.17,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-05-31,23.771032,85.913316,25.27,8.12,7.13,,2.15,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-06-30,23.771032,85.913316,23.08,7.72,7.02,,2.04,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-07-30,23.771032,85.913316,25.21,7.61,7.05,,2.08,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-08-29,23.771032,85.913316,24.52,7.67,6.93,,2.18,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-09-28,23.771032,85.913316,24.44,7.67,7.2,,2.0,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-10-28,23.771032,85.913316,22.77,7.36,7.2,,2.14,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-11-27,23.771032,85.913316,23.15,7.72,7.16,,1.98,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2023-12-27,23.771032,85.913316,22.61,7.66,6.79,,2.07,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-01-26,23.771032,85.913316,22.63,7.29,7.03,,2.07,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-02-25,23.771032,85.913316,21.59,7.17,6.34,,2.03,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-03-26,23.771032,85.913316,21.53,6.93,6.48,,1.91,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-04-25,23.771032,85.913316,22.01,6.66,6.84,,2.06,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-05-25,23.771032,85.913316,20.95,6.73,6.67,,1.92,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-06-24,23.771032,85.913316,22.06,7.01,6.21,,1.83,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-07-24,23.771032,85.913316,20.29,6.67,6.53,,1.86,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-08-23,23.771032,85.913316,20.73,6.54,6.59,,1.78,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-09-22,23.771032,85.913316,21.71,6.76,5.84,,1.8,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-10-22,23.771032,85.913316,21.8,6.62,6.25,,1.93,,,
3555,"RIVER DAMODAR NEAR ZARANGDIH BRIDGE, BOKARO",RIVER,JHARKHAND,2024-11-21,23.771032,85.913316,19.99,6.9,6.27,,1.81,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-01-01,23.68358,85.008402,20.37,7.64,7.56,,2.36,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-01-31,23.68358,85.008402,19.13,7.76,7.54,,2.35,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-03-02,23.68358,85.008402,19.43,7.91,6.99,,2.27,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-04-01,23.68358,85.008402,20.72,7.6,7.5,,2.31,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-05-01,23.68358,85.008402,20.86,7.43,7.53,,2.32,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-05-31,23.68358,85.008402,19.94,7.37,7.03,,2.2,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-06-30,23.68358,85.008402,20.07,7.7,7.63,,2.34,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-07-30,23.68358,85.008402,20.63,7.33,7.39,,2.29,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-08-29,23.68358,85.008402,19.2,7.71,6.97,,2.17,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-09-28,23.68358,85.008402,20.33,7.45,7.15,,2.17,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-10-28,23.68358,85.008402,19.68,7.82,7.65,,2.21,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-11-27,23.68358,85.008402,20.84,7.31,7.57,,2.28,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2023-12-27,23.68358,85.008402,20.14,7.4,7.17,,2.2,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-01-26,23.68358,85.008402,20.36,7.89,7.6,,2.18,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-02-25,23.68358,85.008402,19.72,7.27,7.39,,2.33,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-03-26,23.68358,85.008402,20.86,7.52,7.5,,2.21,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-04-25,23.68358,85.008402,20.1,7.34,7.11,,2.26,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-05-25,23.68358,85.008402,19.54,7.47,6.98,,2.3,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-06-24,23.68358,85.008402,20.19,7.55,7.13,,2.24,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-07-24,23.68358,85.008402,19.44,7.64,7.35,,2.18,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-08-23,23.68358,85.008402,20.86,7.78,7.17,,2.17,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-09-22,23.68358,85.008402,20.7,7.77,7.57,,2.24,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-10-22,23.68358,85.008402,20.14,7.56,7.12,,2.35,,,
4083,"RIVER DAMODAR NEAR ROHINI PROJECT, NK AREA, PO-DAKRA, RANCHI",RIVER,JHARKHAND,2024-11-21,23.68358,85.008402,19.12,7.79,7.28,,2.18,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-01-01,23.718122,86.201578,22.34,8.27,7.45,,2.96,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-01-31,23.718122,86.201578,23.14,8.16,7.2,,2.88,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-03-02,23.718122,86.201578,23.07,8.22,7.4,,2.93,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-04-01,23.718122,86.201578,22.83,8.13,7.79,,2.95,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-05-01,23.718122,86.201578,22.0,7.83,7.58,,2.82,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-05-31,23.718122,86.201578,22.04,8.16,7.56,,2.89,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-06-30,23.718122,86.201578,21.64,7.85,7.8,,2.85,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-07-30,23.718122,86.201578,21.81,7.59,7.22,,2.99,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-08-29,23.718122,86.201578,22.88,7.62,7.44,,2.97,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-09-28,23.718122,86.201578,23.12,7.52,7.37,,2.78,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-10-28,23.718122,86.201578,22.38,7.76,7.54,,2.78,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-11-27,23.718122,86.201578,22.57,7.95,7.59,,2.85,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2023-12-27,23.718122,86.201578,21.32,8.14,7.43,,2.91,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-01-26,23.718122,86.201578,21.4,7.84,7.19,,2.73,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-02-25,23.718122,86.201578,22.54,7.97,7.91,,2.86,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-03-26,23.718122,86.201578,23.26,7.52,7.48,,2.95,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-04-25,23.718122,86.201578,23.1,8.05,7.25,,2.93,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-05-25,23.718122,86.201578,22.2,8.17,7.61,,2.97,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-06-24,23.718122,86.201578,21.19,7.82,7.68,,2.78,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-07-24,23.718122,86.201578,22.42,7.57,7.83,,2.92,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-08-23,23.718122,86.201578,22.16,8.24,7.76,,2.79,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-09-22,23.718122,86.201578,22.71,7.54,7.32,,2.74,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-10-22,23.718122,86.201578,22.7,8.29,7.45,,2.98,,,
3553,RIVER DAMODAR NEAR TELMUCHO BRIDGE,RIVER,JHARKHAND,2024-11-21,23.718122,86.201578,22.15,7.77,7.31,,2.74,,,
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-01-01,30.556089,77.777152,16.71,7.97,7.45,514.17,,1.12,17.96,468.96
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-01-31,30.556089,77.777152,15.94,7.94,7.72,512.52,,1.13,18.15,477.21
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-03-02,30.556089,77.777152,15.38,8.4,8.05,544.11,,1.14,17.59,452.92
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-04-01,30.556089,77.777152,15.42,8.02,7.76,537.3,,1.15,17.2,451.86
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-05-01,30.556089,77.777152,16.56,7.95,8.03,532.66,,1.16,17.32,456.72
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-05-31,30.556089,77.777152,15.92,8.25,7.47,519.98,,1.17,17.9,451.04
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-06-30,30.556089,77.777152,16.59,7.69,8.19,548.51,,1.12,18.13,461.6
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-07-30,30.556089,77.777152,16.57,8.01,8.21,539.96,,1.15,16.86,445.75
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-08-29,30.556089,77.777152,16.67,8.07,7.82,521.35,,1.11,18.06,452.04
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-09-28,30.556089,77.777152,15.85,7.98,7.97,540.54,,1.12,16.72,480.05
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-10-28,30.556089,77.777152,16.41,8.32,8.18,505.03,,1.09,17.1,478.02
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-11-27,30.556089,77.777152,16.35,8.29,7.96,544.26,,1.1,17.12,446.26
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2023-12-27,30.556089,77.777152,16.47,7.97,7.47,523.03,,1.17,18.09,476.41
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-01-26,30.556089,77.777152,15.42,8.28,7.93,507.99,,1.1,18.06,477.26
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-02-25,30.556089,77.777152,15.92,8.35,8.19,532.55,,1.11,17.36,442.82
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-03-26,30.556089,77.777152,15.66,8.4,7.98,532.15,,1.16,17.76,458.27
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-04-25,30.556089,77.777152,15.95,8.18,7.53,529.12,,1.08,17.57,478.0
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-05-25,30.556089,77.777152,15.34,7.94,8.09,550.25,,1.12,16.86,473.55
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-06-24,30.556089,77.777152,16.54,8.31,7.9,508.07,,1.13,17.74,447.06
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-07-24,30.556089,77.777152,15.29,8.15,7.95,502.02,,1.11,16.96,444.48
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-08-23,30.556089,77.777152,16.48,7.97,7.77,529.5,,1.13,16.88,470.65
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-09-22,30.556089,77.777152,16.42,8.17,8.08,553.14,,1.1,16.82,481.6
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-10-22,30.556089,77.777152,16.65,7.9,7.76,518.62,,1.17,17.27,460.63
1510,RIVER TONS AT TIUNI (HIMACHAL PRADESH/UTTRA KHAND BORDER),RIVER,HIMACHAL PRADESH,2024-11-21,30.556089,77.777152,16.6,8.19,7.92,506.6,,1.08,17.94,475.65
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-01-01,30.517139,77.818659,18.67,9.09,8.43,232.53,,0.42,10984.06,39020.81
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-01-31,30.517139,77.818659,18.47,9.0,8.01,234.85,,0.4,10750.47,41438.45
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-03-02,30.517139,77.818659,18.5,9.06,8.06,220.68,,0.4,10595.98,40295.7
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-04-01,30.517139,77.818659,18.56,9.14,8.14,219.75,,0.43,10263.96,39455.33
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-05-01,30.517139,77.818659,18.95,8.98,8.27,217.39,,0.42,10389.85,39525.15
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-05-31,30.517139,77.818659,18.42,9.1,8.25,217.36,,0.43,10635.74,38672.09
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-06-30,30.517139,77.818659,19.57,9.26,8.21,221.11,,0.42,10059.49,41427.08
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-07-30,30.517139,77.818659,18.65,8.75,8.41,214.73,,0.4,10155.04,39656.0
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-08-29,30.517139,77.818659,19.18,8.65,8.22,229.25,,0.43,10037.57,41320.1
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-09-28,30.517139,77.818659,17.96,8.88,8.36,213.75,,0.4,10535.98,40792.01
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-10-28,30.517139,77.818659,17.97,8.96,8.18,221.3,,0.43,10833.96,40552.73
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-11-27,30.517139,77.818659,19.48,9.29,8.02,227.42,,0.42,10226.73,37924.56
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2023-12-27,30.517139,77.818659,18.9,9.14,8.14,222.87,,0.43,10067.24,39297.09
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2024-01-26,30.517139,77.818659,17.89,8.79,8.43,234.04,,0.43,10973.82,38417.69
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2024-02-25,30.517139,77.818659,19.14,8.93,8.62,213.35,,0.41,10892.16,38807.23
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2024-03-26,30.517139,77.818659,18.53,8.83,8.4,226.4,,0.4,10320.32,40395.73
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2024-04-25,30.517139,77.818659,19.48,9.42,8.0,221.16,,0.44,10722.72,39095.41
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2024-05-25,30.517139,77.818659,18.9,8.99,8.11,223.07,,0.44,10373.34,40141.02
30023,RIVER TONS AT HARIPUR (U.K.),RIVER,UTTARAKHAND,2024-06-24,30.517139,77.818659,18.63,8.93,8.26,228.1,,0.43,10464.47,38624.79
